Aisle,Location,Scan Date,Occupancy,Barcode,Expected,Scanned,Status,Sub Status,Result Age,Barcode actually scanned at,Barcode should be at,Client,Assignee,Comment,Hidden
AV 1,AV09E02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV09E03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV09F01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV09F02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV09F03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV09G01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV09G02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV09G03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV09H01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV09H02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV09H03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV09J01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV09J02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV09J03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11A01,2024-06-15 03:17:49,,200154,Yes,No,Obstructed,Obstructed,0,,,CLIPPER,,,
AV 1,AV11A02,2024-06-15 03:17:49,,303955,Yes,No,Obstructed,Obstructed,0,,,SALELAB,,,
AV 1,AV11A03,2024-06-15 03:17:49,,303953,Yes,No,Obstructed,Obstructed,0,,,SALELAB,,,
AV 1,AV11B01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11B02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11B03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11C01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11C02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11C03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11D01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11D02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11D03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11E01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11E02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11E03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11F01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11F02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11F03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11G01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11G02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11G03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11H01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11H02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11H03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11J01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11J02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV11J03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13A01,2024-06-15 03:17:49,,179767,Yes,No,Obstructed,Obstructed,0,,,PREDATOR,,,
AV 1,AV13A02,2024-06-15 03:17:49,,179773,Yes,No,Obstructed,Obstructed,0,,,PREDATOR,,,
AV 1,AV13A03,2024-06-15 03:17:49,,179765,Yes,No,Obstructed,Obstructed,0,,,PREDATOR,,,
AV 1,AV13B01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13B02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13B03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13C01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13C02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13C03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13D01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13D02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13D03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13E01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13E02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13E03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13F01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13F02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13F03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13G01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13G02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13G03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13H01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13H02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13H03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13J01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13J02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV13J03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15A01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15A02,2024-06-15 03:17:49,,311004,Yes,No,Obstructed,Obstructed,0,,,TENSATOR,,,
AV 1,AV15A03,2024-06-15 03:17:49,,303957,Yes,No,Obstructed,Obstructed,0,,,SALELAB,,,
AV 1,AV15B01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15B02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15B03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15C01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15C02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15C03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15D01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15D02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15D03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15E01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15E02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15E03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15F01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15F02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15F03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15G01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15G02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15G03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15H01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15H02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15H03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15J01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15J02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV15J03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17A01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17A02,2024-06-15 03:17:49,,239729,Yes,No,Obstructed,Obstructed,0,,,TENSATOR,,,
AV 1,AV17A02,2024-06-15 03:17:49,,239730,Yes,No,Obstructed,Obstructed,0,,,TENSATOR,,,
AV 1,AV17A03,2024-06-15 03:17:49,,103575,Yes,No,Obstructed,Obstructed,0,,,ADEXA,,,
AV 1,AV17B01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17B02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17B03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17C01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17C02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17C03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17D01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17D02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17D03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17E01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17E02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17E03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17F01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17F02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17F03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17G01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17G02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17G03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17H01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17H02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17H03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17J01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17J02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV17J03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19A01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19A02,2024-06-15 03:17:49,,270516,Yes,No,Obstructed,Obstructed,0,,,TENSATOR,,,
AV 1,AV19A03,2024-06-15 03:17:49,,200224,Yes,No,Obstructed,Obstructed,0,,,CLIPPER,,,
AV 1,AV19B01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19B02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19B03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19C01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19C02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19C03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19D01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19D02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19D03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19E01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19E02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19E03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19F01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19F02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19F03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19G01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19G02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19G03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19H01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19H02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19H03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19J01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19J02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV19J03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV21D01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV21D02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV21D03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV21E01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV21E02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV21E03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV21F01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV21F02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV21F03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV21G01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV21G02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV21G03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23A01,2024-06-15 03:17:49,,89662,Yes,No,Obstructed,Obstructed,0,,,PREDATOR,,,
AV 1,AV23A02,2024-06-15 03:17:49,,311903,Yes,No,Obstructed,Obstructed,0,,,RAMFOAM,,,
AV 1,AV23A03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23B01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23B02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23B03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23C01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23C02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23C03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23D01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23D02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23D03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23E01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23E02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23E03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23F01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23F02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23F03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23G01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23G02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23G03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23H01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23H02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23H03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23J01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23J02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV23J03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25A01,2024-06-15 03:17:49,,311934,Yes,No,Obstructed,Obstructed,0,,,RAMFOAM,,,
AV 1,AV25A02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25A03,2024-06-15 03:17:49,,239400,Yes,No,Obstructed,Obstructed,0,,,TENSATOR,,,
AV 1,AV25B01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25B02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25B03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25C01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25C02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25C03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25D01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25D02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25D03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25E01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25E02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25E03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25F01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25F02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25F03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25G01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25G02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25G03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25H01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25H02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25H03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25J01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25J02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV25J03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27A01,2024-06-15 03:17:49,,100056031,Yes,No,Obstructed,Obstructed,0,,,LLINHOUSE,,,
AV 1,AV27A02,2024-06-15 03:17:49,,100056032,Yes,No,Obstructed,Obstructed,0,,,LLINHOUSE,,,
AV 1,AV27A03,2024-06-15 03:17:49,,200785,Yes,No,Obstructed,Obstructed,0,,,CLIPPER,,,
AV 1,AV27B01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27B02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27B03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27C01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27C02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27C03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27D01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27D02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27D03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27E01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27E02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27E03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27F01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27F02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27F03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27G01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27G02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27G03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27H01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27H02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27H03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27J01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27J02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV27J03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29A01,2024-06-15 03:17:49,,311936,Yes,No,Obstructed,Obstructed,0,,,RAMFOAM,,,
AV 1,AV29A02,2024-06-15 03:17:49,,311937,Yes,No,Obstructed,Obstructed,0,,,RAMFOAM,,,
AV 1,AV29A03,2024-06-15 03:17:49,,203949,Yes,No,Obstructed,Obstructed,0,,,ADEXA,,,
AV 1,AV29A03,2024-06-15 03:17:49,,205117,Yes,No,Obstructed,Obstructed,0,,,ADEXA,,,
AV 1,AV29A03,2024-06-15 03:17:49,,311948,Yes,No,Obstructed,Obstructed,0,,,RAMFOAM,,,
AV 1,AV29B01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29B02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29B03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29C01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29C02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29C03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29D01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29D02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29D03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29E01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29E02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29E03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29F01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29F02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29F03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29G01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29G02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29G03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29H01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29H02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29H03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29J01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29J02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV29J03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV31A01,2024-06-15 03:17:49,,311935,Yes,No,Obstructed,Obstructed,0,,,RAMFOAM,,,
AV 1,AV31A02,2024-06-15 03:17:49,,311940,Yes,No,Obstructed,Obstructed,0,,,RAMFOAM,,,
AV 1,AV31A03,2024-06-15 03:17:49,,201324,Yes,No,Obstructed,Obstructed,0,,,RAMFOAM,,,
AV 1,AV31B01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV31B02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV31B03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV31C01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV31C02,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV31C03,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
AV 1,AV31D01,2024-06-15 03:17:49,,,,,Obstructed,Obstructed,0,,,,,,
